IoU,Accuracy
0.9925315213730286,99.80545043945312
0.9906894225975778,99.75776672363281
0.9871649018406697,99.664306640625
0.9884726643699213,99.69749450683594
0.9904131942420887,99.74899291992188
0.9895721381473843,99.72610473632812
0.9910124778220529,99.76425170898438
0.9896428000755364,99.72801208496094
0.985403976554419,99.6124267578125
0.9610438579083151,99.25117492675781
0.9884385628947895,99.69139099121094
0.9925327688203225,99.80354309082031
0.9917782475922011,99.786376953125
0.9909709558332963,99.76768493652344
0.9829192546583851,99.55520629882812
0.9748479159903457,99.32022094726562
0.9825757786622874,99.52239990234375
0.9871908494197801,99.64714050292969
0.9878989876638823,99.66621398925781
0.9860944914380029,99.61433410644531
0.9658231814798857,99.33433532714844
0.9858124069749976,99.60365295410156
0.9877783221732266,99.65744018554688
0.9883477741260831,99.67269897460938
0.990495670552942,99.73411560058594
0.9863265056474522,99.61624145507812
0.9852680564386305,99.58457946777344
0.9843999027526406,99.55940246582031
0.985148045260519,99.5819091796875
0.9869799114742935,99.63531494140625
0.9849947433814393,99.58076477050781
0.9670942986705942,99.35226440429688
0.9787103712072744,99.40338134765625
0.9838975372704061,99.55253601074219
0.9746824981404446,99.29885864257812
0.97915847424302,99.43389892578125
0.9841330083057206,99.58534240722656
0.9748479905086757,99.35302734375
0.9783217948523731,99.45411682128906
0.9811294445735533,99.53536987304688
0.9874996044178613,99.69863891601562
0.9829675153643547,99.59297180175781
0.9684435625252856,99.37515258789062
0.9690254264155729,99.25460815429688
0.9870151028853517,99.69596862792969
0.9846390677503186,99.64599609375
0.9868525964001561,99.70436096191406
0.9838701330067107,99.64332580566406
0.972781347468171,99.39079284667969
0.9463244644833111,98.76022338867188
0.9681042400122455,99.36408996582031
0.9677689569173948,99.35417175292969
0.9660068927851748,99.31144714355469
0.9644631328260181,99.27139282226562
0.9570282070327361,99.09515380859375
0.9499459214729482,99.24087524414062
0.9343031123139377,98.51837158203125
0.9668984002010219,99.2462158203125
0.9551175454041541,98.94981384277344
0.9505235808204079,98.80142211914062
0.955321238910888,98.88954162597656
0.969480408990363,99.24736022949219
0.9489493514423148,98.69232177734375
0.9524060965863683,98.72779846191406
0.9600947471088198,98.907470703125
0.9692752977847044,99.15771484375
0.9585168417685702,99.35684204101562
0.9703364550815123,99.18441772460938
0.9603564843269822,98.86817932128906
0.981148232070401,99.45411682128906
0.9768861979809529,99.32136535644531
0.9819125470351628,99.46823120117188
0.9812872605946177,99.44801330566406
0.9822879470061585,99.47776794433594
0.981646021142746,99.46022033691406
0.9823548576268978,99.48348999023438
0.979955022293863,99.41177368164062
0.9659852301071061,99.46937561035156
0.982979111319477,99.50141906738281
0.9831567935137963,99.5086669921875
0.9826768733610574,99.50103759765625
0.9877982572816851,99.65705871582031
0.9857696391390081,99.6063232421875
0.9824347198712434,99.51705932617188
0.9852725218864727,99.60212707519531
0.9843108546493268,99.58305358886719
0.9832307580913764,99.55825805664062
0.9804369514610836,99.48387145996094
0.9676448457486833,99.49150085449219
0.9833340573099923,99.56092834472656
0.9890356378661551,99.71656799316406
0.9402634687560746,98.47602844238281
0.9858780403527485,99.64141845703125
0.9810374760536399,99.51667785644531
0.9812513040627142,99.52011108398438
0.9842190590930049,99.59526062011719
0.9802272020380053,99.49073791503906
0.9816808755420514,99.52621459960938
0.9878693392724573,99.68833923339844
0.9739842151417714,99.59259033203125
0.9766831784740745,99.39308166503906
0.9798553418927555,99.47090148925781
0.9779965507329692,99.41596984863281
0.9743459415194771,99.30686950683594
0.9745069678173068,99.30076599121094
0.989245951417004,99.70817565917969
0.985244726746392,99.59945678710938
0.9875697615423643,99.66354370117188
0.9838290458996586,99.56092834472656
0.9878602878082404,99.67079162597656
0.9756905804090313,99.62501525878906
0.9869728354811057,99.64637756347656
0.9885125432891292,99.688720703125
0.9910978384527872,99.76119995117188
0.9911893642015988,99.76539611816406
0.9923525655908986,99.79896545410156
0.9815139579679728,99.50942993164062
0.9739180320987308,99.2889404296875
0.9804564315352697,99.46098327636719
0.9852068153331222,99.59030151367188
0.9886944188160124,99.68681335449219
0.969290635998612,99.52735900878906
0.98730411176769,99.64675903320312
0.9883357548178404,99.67536926269531
0.9866181877827745,99.62654113769531
0.9886145930264383,99.6826171875
0.9922762882047887,99.786376953125
0.991267886302621,99.75929260253906
0.9866328932696411,99.62959289550781
0.9900493398384741,99.72457885742188
0.9926829949451225,99.80010986328125
0.9933575564891564,99.82147216796875
